"","V1","V2","V3","V4","V5","V6"
"5196","FALSE","FALSE","Uni Pub, Glasgow, Scotland","594","FALSE","Twitter for Android"
"5197","FALSE","FALSE","In your heart.","1261",NA,"Twitter Web Client"
"5198","FALSE","FALSE","In your heart.","1261",NA,"Twitter Web Client"
"5199","FALSE","FALSE","In your heart.","1261",NA,"Twitter Web Client"
"5200","FALSE","FALSE","In your heart.","1261",NA,"Twitter Web Client"
"5201","FALSE","FALSE","In your heart.","1261",NA,"Twitter Web Client"
"5202","FALSE","FALSE","In your heart.","1261",NA,"Twitter Web Client"
"5203","FALSE","FALSE","In your heart.","1261",NA,"Twitter Web Client"
"5204","FALSE","FALSE","In your heart.","1261",NA,"Twitter Web Client"
"5205","FALSE","FALSE","In your heart.","1261",NA,"Twitter Web Client"
"5206","FALSE","FALSE","In your heart.","1261",NA,"Twitter Web Client"
"5207","FALSE","FALSE","In your heart.","1261",NA,"Twitter Web Client"
"5208","FALSE","FALSE","In your heart.","1261",NA,"Twitter Web Client"
"5209","FALSE","FALSE","Worldwide","1253","FALSE","Twitter Web Client"
"5210","FALSE","FALSE","Srbija","493","FALSE","Twitter for Android"
"5211","FALSE","FALSE","N 44°48' 0'' / E 20°28' 0''","8656","FALSE","Twitter for Android"
"5212","FALSE","FALSE","Brasil","1275","FALSE","Twitter Web Client"
"5213","FALSE","FALSE","Republic of Serbia","2208","FALSE","Twitter Web Client"
"5214","FALSE","FALSE","","13",NA,"Twitter Web App"
"5215","FALSE","FALSE","Melbourne via Cambridge","2980","FALSE","Twitter Web Client"
"5216","FALSE","FALSE","Melbourne, Australia","8803","FALSE","Twitter for Android"
"5217","FALSE","FALSE","","684","FALSE","Twitter for iPhone"
"5218","FALSE","FALSE","Germany/Thailand","760","FALSE","Twitter for Android"
"5219","FALSE","FALSE","Germany/Thailand","760","FALSE","Twitter for Android"
"5220","FALSE","FALSE","Valparaíso 81% / Santiago 19%","662","FALSE","Twitter for Android"
"5221","FALSE","FALSE","Glasgow, Scotland","887","FALSE","Twitter for Android"
"5222","FALSE","FALSE","Madrid, Spain","1043","FALSE","Twitter for iPhone"
"5223","FALSE","FALSE","","119","FALSE","Twitter for iPhone"
"5224","FALSE","FALSE","Belgium","214","FALSE","Twitter Web Client"
"5225","FALSE","FALSE","Trondheim, Norway","287","FALSE","Twitter for iPhone"
"5226","FALSE","FALSE","Serbia-Belgrade","1376","FALSE","Twitter for Android"
"5227","FALSE","FALSE","","43","FALSE","Twitter Web App"
"5228","FALSE","FALSE","","413","FALSE","Twitter for Android"
"5229","FALSE","FALSE","UK","334","FALSE","Twitter for Android"
"5230","TRUE","FALSE","London","2439","FALSE","Twitter Web Client"
"5231","FALSE","FALSE","Leeds, England","223","FALSE","Twitter for Android"
"5232","FALSE","FALSE","Europe","5275","FALSE","TwinyBots"
"5233","FALSE","FALSE","Worldwide","1307",NA,"TweetDeck"
"5234","TRUE","FALSE","","24515","FALSE","Twitter for iPhone"
"5235","FALSE","FALSE","Canberra, Australia","3134","FALSE","Twitter for Android"
"5236","FALSE","FALSE","Montpellier, France","119","FALSE","Twitter Web Client"
"5237","FALSE","FALSE","The Hague","1079",NA,"Twitter Web Client"
"5238","FALSE","FALSE","Vienna, Austria","87",NA,"Twitter Web App"
"5239","FALSE","FALSE","Cape Coast, Ghana","153","FALSE","Twitter for Android"
"5240","FALSE","FALSE","London, England","213","FALSE","Twitter Web Client"
"5241","TRUE","FALSE","London","20524","FALSE","Twitter Web Client"
"5242","FALSE","FALSE","Bournemouth, England","443",NA,"Twitter Web Client"
"5243","FALSE","FALSE","Australia","202","FALSE","Twitter Web Client"
"5244","FALSE","FALSE","Australia","202","FALSE","Twitter for Android"
"5245","FALSE","FALSE","Madrid, Spain","8","FALSE","Twitter Web Client"
"5246","FALSE","FALSE","Melbourne, Victoria","331","FALSE","Twitter Web Client"
"5247","FALSE","FALSE","","950","FALSE","Twitter for iPhone"
"5248","FALSE","FALSE","Nakuru, Kenya","1244",NA,"Twitter for Android"
"5249","FALSE","FALSE","","4597","FALSE","Twitter for iPhone"
"5250","FALSE","FALSE","LHR | SFO | SEA","59562","FALSE","Buffer"
"5251","FALSE","FALSE","","672","FALSE","Twitter for iPhone"
"5252","FALSE","FALSE","","9","FALSE","Twitter Web Client"
"5253","FALSE","FALSE","","51","FALSE","Twitter for Android"
"5254","FALSE","FALSE","Vancouver, Canada","2461","FALSE","Twitter for iPhone"
"5255","FALSE","FALSE","Bangalore","171","FALSE","Twitter for Android"
"5256","FALSE","FALSE","Bangalore","171","FALSE","Twitter Web App"
"5257","FALSE","FALSE","Tartu, Estonia","155",NA,"Twitter Web Client"
"5258","FALSE","FALSE","Athens/Brussels","3215","FALSE","Twitter Web Client"
"5259","FALSE","FALSE","Sint-Eloois-Winkel, België","30","FALSE","Twitter for Android"
"5260","FALSE","FALSE","Harare - Zimbabwe","29848","FALSE","Twitter Web Client"
"5261","FALSE","FALSE","ITU, Istanbul, TR","52","FALSE","Twitter for iPhone"
"5262","FALSE","FALSE","Birmingham, England","2277","FALSE","Twitter for iPhone"
"5263","FALSE","FALSE","Helsinki","113","FALSE","Twitter for iPhone"
"5264","FALSE","FALSE","","76","FALSE","Twitter for Android"
"5265","FALSE","FALSE","","76","FALSE","Twitter for Android"
"5266","FALSE","FALSE","Oslo, Norway","866",NA,"Twitter Web Client"
"5267","FALSE","FALSE","Jakarta Capital Region","2275","FALSE","Twitter for Android"
"5268","FALSE","FALSE","Jakarta Capital Region","2275","FALSE","Twitter for Android"
"5269","FALSE","FALSE","Jakarta Capital Region","2275","FALSE","Twitter for Android"
"5270","FALSE","FALSE","Maastricht, the Netherlands","824","FALSE","Twitter for Android"
"5271","FALSE","FALSE","Novi Sad","274","FALSE","Twitter for Android"
"5272","FALSE","FALSE","Helsinki, Suomi","1520","FALSE","JSBITSA"
"5273","FALSE","FALSE","UK","5047","FALSE","TweetDeck"
"5274","FALSE","FALSE","Loja","286","FALSE","Twitter for Android"
"5275","FALSE","FALSE","Arizona, USA","387",NA,"Twitter Web Client"
"5276","FALSE","FALSE","Arizona, USA","387",NA,"Twitter Web Client"
"5277","FALSE","FALSE","Capital Region, Denmark","394","FALSE","Twitter for Android"
"5278","FALSE","FALSE","","4","FALSE","Twitter Web Client"
"5279","FALSE","FALSE","London, England","453","FALSE","Twitter Web Client"
"5280","FALSE","FALSE","Perth, Western Australia","112","FALSE","Twitter for iPhone"
"5281","FALSE","FALSE","","1272","FALSE","Twitter for iPhone"
"5282","FALSE","FALSE","The space of flows (usually)","481",NA,"Twitter Web Client"
"5283","FALSE","FALSE","Geeks Resist HQ","2061","FALSE","Twitter for iPhone"
"5284","FALSE","FALSE","Paris / Metz","253","FALSE","Twitter Web App"
"5285","FALSE","FALSE","New Jersey","477","FALSE","Information Critical"
"5286","FALSE","FALSE","Italy","148","FALSE","CyberSecurityNewsfeed"
"5287","FALSE","FALSE","","125",NA,"Twitter for Android"
"5288","FALSE","FALSE","","50","FALSE","Twitter for Android"
"5289","FALSE","FALSE","Melbourne","280","FALSE","Twitter Web Client"
"5290","FALSE","FALSE","Palestine","28","FALSE","Twitter for Android"
"5291","FALSE","FALSE","Windhoek, Namibia","429","FALSE","Twitter for Android"
"5292","FALSE","FALSE","Windhoek, Namibia","429","FALSE","Twitter for Android"
"5293","FALSE","FALSE","Houston, TX","628","FALSE","Twitter for Android"
"5294","FALSE","FALSE","Karlsruhe (DE); Logroño (ES)","502","FALSE","Twitter for Android"
"5295","FALSE","FALSE","Mirror Land","488","FALSE","Twitter Web Client"
"5296","FALSE","FALSE","Malmo, Sweden","57","FALSE","Twitter for iPhone"
"5297","FALSE","FALSE","Jakarta Pusat, DKI Jakarta","23","FALSE","Twitter Web App"
"5298","FALSE","FALSE","Jakarta Pusat, DKI Jakarta","23","FALSE","Twitter Web App"
"5299","FALSE","FALSE","Jakarta Pusat, DKI Jakarta","23","FALSE","Twitter Web App"
"5300","FALSE","FALSE","Jakarta Pusat, DKI Jakarta","23","FALSE","Twitter Web App"
"5301","FALSE","FALSE","Jakarta Pusat, DKI Jakarta","23","FALSE","Twitter Web App"
"5302","FALSE","FALSE","Jakarta Pusat, DKI Jakarta","23","FALSE","Twitter Web App"
"5303","FALSE","FALSE","Jakarta Pusat, DKI Jakarta","23","FALSE","Twitter Web App"
"5304","FALSE","FALSE","Utrecht, The Netherlands","190","FALSE","Twitter for iPhone"
"5305","FALSE","FALSE","","361","FALSE","Twitter Web App"
"5306","FALSE","FALSE","Paris & Aachen","1953",NA,"Twitter for iPad"
"5307","FALSE","FALSE","Auckland, New Zealand","1229",NA,"Twitter Web Client"
"5308","FALSE","FALSE","Šabac, Srbija","91","FALSE","Twitter for iPhone"
"5309","FALSE","FALSE","Taiwan","141","FALSE","Twitter Web Client"
"5310","FALSE","FALSE","Liverpool, England","163","FALSE","Twitter Web App"
"5311","FALSE","FALSE","Zurich, Switzerland","1611",NA,"Twitter Web App"
"5312","FALSE","FALSE","Sydney, New South Wales","53","FALSE","Twitter for iPhone"
"5313","FALSE","FALSE","Paramythia, Ipeiros","98","FALSE","Twitter for Android"
"5314","FALSE","FALSE","Montpellier, France","692","FALSE","Twitter for Android"
"5315","FALSE","FALSE","Columbus, OH","137",NA,"Twitter Web Client"
"5316","FALSE","FALSE","Melbourne, Victoria","50","FALSE","Twitter Web Client"
"5317","FALSE","FALSE","Melbourne, Victoria","50","FALSE","Twitter Web Client"
"5318","FALSE","FALSE","California, USA","194","FALSE","Twitter for Android"
"5319","FALSE","FALSE","México","2321","FALSE","Twitter Web App"
"5320","FALSE","FALSE","","357","FALSE","Twitter for iPhone"
"5321","FALSE","FALSE","Belgrade, Republic of Serbia","1090","FALSE","Twitter for iPhone"
"5322","FALSE","FALSE","Iowa City, Iowa","4690","FALSE","Twitter for iPhone"
"5323","FALSE","FALSE","Virginia, USA","134","FALSE","Twitter for iPhone"
"5324","FALSE","FALSE","Guayaquil, Ecuador","298","FALSE","Twitter for iPhone"
"5325","FALSE","FALSE","Zwolle","479","FALSE","Twitter for Android"
"5326","FALSE","FALSE","","7","FALSE","Twitter for iPad"
"5327","FALSE","FALSE","Israel","36","FALSE","Twitter for Android"
"5328","FALSE","FALSE","Brooklyn, NYC","1121","FALSE","Twitter for iPhone"
"5329","FALSE","FALSE","Novi Sad - Zagreb","397","FALSE","Twitter for Android"
"5330","FALSE","FALSE","Salt Lake City, UT","242",NA,"Twitter for iPhone"
"5331","FALSE","FALSE","Salt Lake City, UT","1161",NA,"Twitter for iPhone"
"5332","FALSE","FALSE","Berlin, Deutschland","678","FALSE","Twitter Web App"
"5333","FALSE","FALSE","","176","FALSE","Twitter for iPhone"
"5334","FALSE","FALSE","Valley of the Volsci","72",NA,"Twitter Web App"
"5335","FALSE","FALSE","","2651","FALSE","Twitter for iPad"
"5336","FALSE","FALSE","Little Rock, AR","426","FALSE","Twitter Web App"
"5337","FALSE","FALSE","Raleigh, NC, USA","268","FALSE","Twitter for iPhone"
"5338","FALSE","FALSE","West Hollywood, CA","782","FALSE","TweetDeck"
"5339","FALSE","FALSE","West Hollywood, CA","782",NA,"TweetDeck"
"5340","FALSE","FALSE","West Hollywood, CA","782","FALSE","TweetDeck"
"5341","FALSE","FALSE","Helsinki, Finland","1583","FALSE","Twitter for Android"
"5342","FALSE","FALSE","Seattle, WA","76","FALSE","Twitter for iPhone"
"5343","FALSE","FALSE","Santa Monica, CA","189","FALSE","Twitter for iPhone"
"5344","FALSE","FALSE","Denver, CO","365","FALSE","Twitter for Android"
"5345","FALSE","FALSE","Connecticut, USA","62","FALSE","Twitter for Android"
"5346","FALSE","FALSE","Connecticut, USA","62","FALSE","Twitter for Android"
"5347","FALSE","FALSE","","355","FALSE","Twitter for iPhone"
"5348","FALSE","FALSE","Brussels, Duisburg, Ljubljana, Zagreb","342","FALSE","Twitter Web App"
"5349","FALSE","FALSE","","2205","FALSE","Twitter for iPhone"
"5350","FALSE","FALSE","","2205","FALSE","Twitter for iPhone"
"5351","FALSE","FALSE","","2205","FALSE","Twitter for iPhone"
"5352","FALSE","FALSE","California, USA","80","FALSE","Twitter Web Client"
"5353","FALSE","FALSE","Moss Beach, CA","6641","FALSE","Twitter for iPhone"
"5354","FALSE","FALSE","Vienna, VA","52","FALSE","Twitter Web Client"
"5355","FALSE","FALSE","","193","FALSE","Twitter for Android"
"5356","FALSE","FALSE","Beograd, Srbija","3984","FALSE","Twitter Web Client"
"5357","FALSE","FALSE","Portland, OR","85","FALSE","Twitter for iPhone"
"5358","FALSE","FALSE","Mexico City, México","4491","FALSE","Twitter for iPhone"
"5359","FALSE","FALSE","Gold Coast, Queensland","1124","FALSE","Twitter Web Client"
"5360","FALSE","FALSE","Melbourne, Victoria","93",NA,"Twitter Web Client"
"5361","FALSE","FALSE","Pakistan","870","FALSE","Census 2017"
"5362","FALSE","FALSE","JKT-BGR-BDG","347","FALSE","Twitter Web App"
"5363","FALSE","FALSE","Gurgaon, India","384","FALSE","Twitter Web App"
"5364","FALSE","FALSE","","40","FALSE","Twitter for Android"
"5365","FALSE","FALSE","global","153","FALSE","Twitter Web Client"
"5366","FALSE","FALSE","global","153","FALSE","Twitter Web Client"
"5367","FALSE","FALSE","New Orleans, LA","562","FALSE","Twitter Web Client"
"5368","FALSE","FALSE","","7547",NA,"Twitter for Android"
"5369","FALSE","FALSE","Auckland, Aotearoa","1704","FALSE","Twitter for Android"
"5370","FALSE","FALSE","New York, NY","24",NA,"Twitter Web App"
"5371","FALSE","FALSE","Belgrade, Republic of Serbia","543","FALSE","Twitter for Android"
"5372","FALSE","FALSE","O Fallon, MO","348","FALSE","Twitter for Android"
"5373","FALSE","FALSE","Everywhere","17","FALSE","Cosmic News"
"5374","FALSE","FALSE","Everywhere","17","FALSE","Cosmic News"
"5375","FALSE","FALSE","Everywhere","17","FALSE","Cosmic News"
"5376","FALSE","FALSE","Everywhere","17","FALSE","Cosmic News"
"5377","FALSE","FALSE","Everywhere","17","FALSE","Cosmic News"
"5378","FALSE","FALSE","Everywhere","17","FALSE","Cosmic News"
"5379","FALSE","FALSE","Everywhere","17","FALSE","Cosmic News"
"5380","FALSE","FALSE","Everywhere","17","FALSE","Cosmic News"
"5381","FALSE","FALSE","Everywhere","17","FALSE","Cosmic News"
"5382","FALSE","FALSE","Everywhere","17","FALSE","Cosmic News"
"5383","FALSE","FALSE","Everywhere","17","FALSE","Cosmic News"
"5384","FALSE","FALSE","Everywhere","17","FALSE","Cosmic News"
"5385","FALSE","FALSE","Everywhere","17","FALSE","Cosmic News"
"5386","FALSE","FALSE","Everywhere","17","FALSE","Cosmic News"
"5387","FALSE","FALSE","Virginia Tech '22","1634","FALSE","Twitter for iPhone"
"5388","FALSE","FALSE","New Haven, CT","2205","FALSE","Twitter Web Client"
"5389","FALSE","FALSE","Guadalajara, Jalisco, México","685","FALSE","Twitter for Android"
"5390","FALSE","FALSE","Indianapolis, IN","300","FALSE","Twitter Web Client"
"5391","FALSE","FALSE","Indianapolis, IN","300","FALSE","Twitter Web Client"
"5392","FALSE","FALSE","New Haven, CT","970",NA,"Twitter Web Client"
"5393","FALSE","FALSE","Muharraq - Bahrain","522","FALSE","Twitter for Android"
"5394","FALSE","FALSE","Kyoto, Leuven and Tokyo","1199","FALSE","Twitter for iPhone"
"5395","FALSE","FALSE","Bengaluru, India","112","FALSE","Twitter Web Client"
"5396","FALSE","FALSE","United States","2134","FALSE","Twitter for Android"
"5397","FALSE","FALSE","New York","1189","FALSE","Twitter for iPhone"
"5398","FALSE","FALSE","","39","FALSE","Twitter for iPhone"
"5399","FALSE","FALSE","Dallas Texas","102","FALSE","Twitter for iPhone"
"5400","FALSE","FALSE","Aetherius","535","FALSE","Twitter for Android"
"5401","FALSE","FALSE","Bangalore - India","1353","FALSE","Twitter Web Client"
"5402","FALSE","FALSE","","15","FALSE","Twitter for Android"
"5403","FALSE","FALSE","","52","FALSE","Twitter for Android"
"5404","FALSE","FALSE","St. Louis, MO, USA","393","FALSE","Twitter Web Client"
"5405","FALSE","FALSE","Chicago, IL","251",NA,"TweetDeck"
"5406","FALSE","FALSE","","209","FALSE","Twitter for Android"
"5407","FALSE","FALSE","Coyoacán, Distrito Federal","525","FALSE","Twitter Web App"
"5408","FALSE","FALSE","Washington, DC","801","FALSE","Twitter Web Client"
"5409","FALSE","FALSE","Philadelphia, PA","679","FALSE","Twitter for iPhone"
"5410","FALSE","FALSE","Kuala Lumpur","56","FALSE","Twitter for Android"
"5411","FALSE","FALSE","VizLand","3260","FALSE","Twitter for Android"
"5412","FALSE","FALSE","","186","FALSE","Twitter Web App"
"5413","FALSE","FALSE","<U+0E01><U+0E23><U+0E38><U+0E07><U+0E40><U+0E17><U+0E1E><U+0E21><U+0E2B><U+0E32><U+0E19><U+0E04><U+0E23>, <U+0E1B><U+0E23><U+0E30><U+0E40><U+0E17><U+0E28><U+0E44><U+0E17><U+0E22>","696","FALSE","Twitter for Android"
"5414","FALSE","FALSE","","4988","FALSE","Twitter for iPhone"
"5415","FALSE","FALSE","Singapore","320","FALSE","Twitter for Android"
"5416","FALSE","FALSE","Location-scale","1441",NA,"Twitter for Android"
"5417","FALSE","FALSE","Location-scale","1441",NA,"Twitter for Android"
"5418","FALSE","FALSE","Louisville, KY","1010","FALSE","Twitter for iPhone"
"5419","FALSE","FALSE","Auckland, New Zealand","623",NA,"Twitter Web Client"
"5420","FALSE","FALSE","","847","FALSE","Twitter Web Client"
"5421","FALSE","FALSE","","847","FALSE","Twitter Web Client"
"5422","FALSE","FALSE","","847","FALSE","Twitter Web Client"
"5423","FALSE","FALSE","Portland, OR","524","FALSE","Twitter Web Client"
"5424","FALSE","FALSE","Portland, OR","524",NA,"Twitter Web Client"
"5425","FALSE","FALSE","Quito, Ecuador","1836","FALSE","Twitter for iPhone"
"5426","FALSE","FALSE","","28","FALSE","Twitter Web Client"
"5427","FALSE","FALSE","Milwaukee, WI by way of Minneapolis","217","FALSE","TweetDeck"
"5428","FALSE","FALSE","Brisbane, Australia","2093","FALSE","Twitter for iPhone"
"5429","FALSE","FALSE","Amherst, MA","426",NA,"Twitter Web Client"
"5430","FALSE","FALSE","Perth, Australia","2764","FALSE","Twitter Web Client"
"5431","FALSE","FALSE","Cambridge, England","258","FALSE","Twitter for Android"
"5432","FALSE","FALSE","Perth, Western Australia","207",NA,"Twitter Web App"
"5433","TRUE","FALSE","","16251","FALSE","Twitter for iPhone"
"5434","FALSE","FALSE","Iowa City, IA","65","FALSE","Twitter Web Client"
"5435","FALSE","FALSE","","321",NA,"Twitter Web Client"
"5436","FALSE","FALSE","Paraná","67","FALSE","Twitter for Android"
"5437","FALSE","FALSE","Johnson City, TN","19",NA,"Twitter for iPhone"
"5438","FALSE","FALSE","","595","FALSE","tempmedia"
"5439","FALSE","FALSE","Jade_Funkulater@yahoo.com","11830","FALSE","Twitter Web Client"
"5440","FALSE","FALSE","Heroku","488","FALSE","The Devel Bot"
"5441","FALSE","FALSE","Newcastle Upon Tyne","1711","FALSE","bot979786"
"5442","FALSE","FALSE","West Java, Indonesia","47","FALSE","Twitter for Android"
"5443","FALSE","FALSE","Austin, TX","8147","FALSE","Twitter for iPad"
"5444","FALSE","FALSE","Los Angeles","31","FALSE","Twitter Web Client"
"5445","FALSE","FALSE","College Station, TX","36","FALSE","Twitter Web Client"
"5446","FALSE","FALSE","Santa Fe, Argentina","131","FALSE","Twitter for Android"
"5447","FALSE","FALSE","Scotland, United Kingdom","524","FALSE","Twitter for Android"
"5448","FALSE","FALSE","New Jersey, USA","5469","FALSE","Twitter for iPhone"
"5449","FALSE","FALSE","National Theatre, South Bank","2951",NA,"Twitter for Android"
"5450","FALSE","FALSE","Africa","1131",NA,"Twitter Web Client"
"5451","FALSE","FALSE","Africa","1131",NA,"Twitter Web Client"
"5452","FALSE","FALSE","Africa","1131",NA,"Twitter Web Client"
"5453","FALSE","FALSE","Africa","1131",NA,"Twitter Web Client"
"5454","FALSE","FALSE","","221",NA,"Twitter for Android"
"5455","FALSE","FALSE","UK","4168","FALSE","wantawincompo"
"5456","FALSE","FALSE","","573",NA,"Twitter Web Client"
"5457","FALSE","FALSE","Lagos, Nigeria","489","FALSE","Twitter for Android"
"5458","FALSE","FALSE","Faridabad, India","3774",NA,"Twitter for Android"
"5459","FALSE","FALSE","Faridabad, India","3774",NA,"Twitter for Android"
"5460","FALSE","FALSE","Faridabad, India","3774",NA,"Twitter for Android"
"5461","FALSE","FALSE","Faridabad, India","3774",NA,"Twitter for Android"
"5462","FALSE","FALSE","Faridabad, India","3774",NA,"Twitter for Android"
"5463","FALSE","FALSE","Weybridge, Surrey, UK","1786",NA,"Buffer"
"5464","FALSE","FALSE","","3092",NA,"Buffer"
"5465","FALSE","FALSE","South Africa","293","FALSE","Twitter for Android"
"5466","FALSE","FALSE","UK & London","7349",NA,"Sprout Social"
"5467","FALSE","FALSE","","3433",NA,"Twitter for iPad"
"5468","FALSE","FALSE","UK based - global perspectives","2908",NA,"Twitter for Android"
"5469","FALSE","FALSE","Yorkshire, By The Sea :)","2595","FALSE","Twitter for iPhone"
"5470","FALSE","FALSE","Castleford, England","338","FALSE","Twitter for Android"
"5471","FALSE","FALSE","tembisa, ivory park","280","TRUE","Twitter for Android"
"5472","FALSE","FALSE","South East, England","52",NA,"Twitter Web Client"
"5473","FALSE","FALSE","London, UK","1515",NA,"Twitter for Android"
"5474","FALSE","FALSE","nairobi Kenya","14885","FALSE","Twitter for Android"
"5475","FALSE","FALSE","Abuja, Nigeria","535",NA,"Twitter Web Client"
"5476","FALSE","FALSE","Abuja, Nigeria","535",NA,"Twitter Web Client"
"5477","FALSE","FALSE","Abuja, Nigeria","535",NA,"Twitter Web Client"
"5478","FALSE","FALSE","Lagos | Ife | Nigeria","19323","FALSE","Twitter for iPhone"
"5479","FALSE","FALSE","Lagos | Ife | Nigeria","19323","FALSE","Twitter for iPhone"
"5480","FALSE","FALSE","","113","FALSE","Twitter for Android"
"5481","FALSE","FALSE","Jaipur,Rajasthan","28","FALSE","Twitter for Android"
"5482","FALSE","FALSE","Lagos","18814","FALSE","Twitter for Android"
"5483","FALSE","FALSE","Nigeria <U+0001F1F3><U+0001F1EC>","2858","FALSE","Twitter for Android"
"5484","FALSE","FALSE","","7830","FALSE","Twitter Web Client"
"5485","TRUE","FALSE","Edinburgh, Scotland","38499",NA,"Twitter Web Client"
"5486","FALSE","FALSE","aka The Goodness [Int'l]","2489",NA,"Twitter for Android"
"5487","FALSE","FALSE","London @micklondon","134",NA,"Twitter Web App"
"5488","FALSE","FALSE",".","57","FALSE","Twitter for Android"
"5489","FALSE","FALSE","Durban, South Africa","922","FALSE","Twitter for Android"
"5490","FALSE","FALSE","Dublin, Ireland","702",NA,"Twitter Web Client"
"5491","TRUE","FALSE","Lagos, Nigeria","894391",NA,"Twitter Web Client"
"5492","TRUE","FALSE","Lagos, Nigeria","894391",NA,"Twitter Web Client"
"5493","FALSE","FALSE","Biella, Piemonte","18",NA,"Twitter Web Client"
"5494","FALSE","FALSE","Acle, England","73",NA,"Buffer"
"5495","FALSE","FALSE","New Delhi","1355","FALSE","Twitter Web Client"
"5496","FALSE","FALSE","Provincie Utrecht, Nederland","118",NA,"Twitter for Android"
"5497","FALSE","FALSE","Cape Town, South Africa","178",NA,"Twitter Web Client"
"5498","FALSE","FALSE","Abuja","12135",NA,"Twitter for Android"
"5499","FALSE","FALSE","Abuja","12135",NA,"Twitter for Android"
"5500","FALSE","FALSE","Abuja","12135",NA,"Twitter for Android"
"5501","FALSE","FALSE","Abuja","12135",NA,"Twitter for Android"
"5502","FALSE","FALSE","Abuja","12135",NA,"Twitter for Android"
"5503","FALSE","FALSE","Abuja","12135",NA,"Twitter for Android"
"5504","FALSE","FALSE","Abuja","12135",NA,"Twitter for Android"
"5505","FALSE","FALSE","Abuja","12135",NA,"Twitter for Android"
"5506","FALSE","FALSE","","1061",NA,"Twitter for Android"
"5507","FALSE","FALSE","Uttar Pradesh, India","997","FALSE","Twitter for Android"
"5508","FALSE","FALSE","Uttar Pradesh, India","997","FALSE","Twitter for Android"
"5509","FALSE","FALSE","Uttar Pradesh, India","997","FALSE","Twitter for Android"
"5510","FALSE","FALSE","Uttar Pradesh, India","997","FALSE","Twitter for Android"
"5511","FALSE","FALSE","Uttar Pradesh, India","997","FALSE","Twitter for Android"
"5512","FALSE","FALSE","Uttar Pradesh, India","997","FALSE","Twitter for Android"
"5513","FALSE","FALSE","Johannesburg, South Africa","5","FALSE","Twitter for Android"
"5514","FALSE","FALSE","","168","FALSE","Twitter Web Client"
"5515","FALSE","FALSE","","168","FALSE","Twitter Web Client"
"5516","FALSE","FALSE","Kampala, Uganda","5382","TRUE","Twitter for Android"
"5517","FALSE","FALSE","Johannesburg, South Africa","331",NA,"Twitter Web Client"
"5518","FALSE","FALSE","Ramganj Mandi, India","272","FALSE","Twitter for Android"
"5519","FALSE","FALSE","Ramganj Mandi, India","272","FALSE","Twitter for Android"
"5520","FALSE","FALSE","South Africa","210","FALSE","Twitter for Android"
"5521","FALSE","FALSE","England, United Kingdom","65","FALSE","Twitter for Android"
"5522","FALSE","FALSE","England, United Kingdom","65","FALSE","Twitter for Android"
"5523","FALSE","FALSE","Kempen, Deutschland","198","TRUE","Twitter for iPhone"
"5524","FALSE","FALSE","«standerton»&«NMZ»","2644","FALSE","Twitter for Android"
"5525","TRUE","FALSE","Africa","77371","FALSE","Twitter for iPhone"
"5526","FALSE","FALSE","Shropshire TF9 2RB UK","3487",NA,"Twitter Web Client"
"5527","FALSE","FALSE","Shropshire TF9 2RB UK","3487",NA,"Twitter Web Client"
"5528","FALSE","FALSE","Shropshire TF9 2RB UK","3487",NA,"Twitter Web Client"
"5529","FALSE","FALSE","Shropshire TF9 2RB UK","3487",NA,"Twitter Web Client"
"5530","FALSE","FALSE","Shropshire TF9 2RB UK","3487",NA,"Twitter Web Client"
"5531","FALSE","FALSE","South Africa","868",NA,"Twitter for Android"
"5532","FALSE","FALSE","","14319",NA,"BTCkoersinfo"
"5533","FALSE","FALSE","","14319",NA,"BTCkoersinfo"
"5534","FALSE","FALSE","","14319",NA,"BTCkoersinfo"
"5535","FALSE","FALSE","","14319",NA,"BTCkoersinfo"
"5536","FALSE","FALSE","United Kingdom","7078","FALSE","Twitter Web Client"
"5537","FALSE","FALSE","Wales, United Kingdom","2638","FALSE","raisingroza"
"5538","FALSE","FALSE","Derby, England","12280","TRUE","Twitter for iPhone"
"5539","FALSE","FALSE","Essex, UK","258",NA,"Twitter Web Client"
"5540","FALSE","FALSE","Washington, DC","3368","FALSE","Resist "
"5541","FALSE","FALSE","Felsted, Dunmow, Essex.","306",NA,"Twitter Web App"
"5542","FALSE","FALSE","","377","TRUE","Twitter for Android"
"5543","FALSE","FALSE","Delhi, India","6229","FALSE","Twitter for Android"
"5544","FALSE","FALSE","North West, England","4469","TRUE","Twitter for Android"
"5545","FALSE","FALSE","North West, England","4469","FALSE","Twitter for Android"
"5546","FALSE","FALSE","North West, England","4469","TRUE","Twitter for Android"
"5547","FALSE","FALSE","Wolverhampton","227",NA,"Twitter for Android"
"5548","FALSE","FALSE","Michelle Kay","146",NA,"Twitter for Android"
"5549","FALSE","FALSE","Rewari, India","509","FALSE","Twitter for Android"
"5550","FALSE","FALSE","Rewari, India","509","FALSE","Twitter for Android"
"5551","FALSE","FALSE","Rewari, India","509","FALSE","Twitter for Android"
"5552","FALSE","FALSE","Latrobe, PA","168","FALSE","Twitter for iPhone"
"5553","FALSE","FALSE","Ipswich, Suffolk, UK","5406","FALSE","Twitter Web Client"
"5554","FALSE","FALSE","71 liverpool road, deansgate","66",NA,"Instagram"
"5555","FALSE","FALSE","","3814","FALSE","Twitter Web Client"
